13000	http://dbpedia.org/resource/Diana_Gabaldon
13001	http://dbpedia.org/resource/Outlander_series
13002	http://dbpedia.org/resource/Historical_fiction
13003	http://dbpedia.org/resource/Dell_Publishing
13004	http://dbpedia.org/resource/Outlander_(novel
13005	http://dbpedia.org/resource/Category:American_historical_novels
13006	http://dbpedia.org/resource/Category:Hispanic_and_Latino_American_novels
13007	http://dbpedia.org/resource/Category:Novels_set_in_Paris
13008	http://dbpedia.org/resource/Category:Novels_set_in_Scotland
13009	http://dbpedia.org/resource/Category:Outlander_series
13010	http://dbpedia.org/resource/Category:Time_travel_novels
13011	http://dbpedia.org/resource/Samuel_R._Delany
13012	http://dbpedia.org/resource/List_of_science_fiction_novels
13013	http://dbpedia.org/resource/Bantam_Books
13014	http://dbpedia.org/resource/Category:1970s_science_fiction_novels
13015	http://dbpedia.org/resource/Category:Post-apocalyptic_novels
13016	http://dbpedia.org/resource/Category:Novels_by_Samuel_Delany
13017	http://dbpedia.org/resource/Category:Metafictional_works
13018	http://dbpedia.org/resource/Category:Novels_with_gay_themes
13019	http://dbpedia.org/resource/Category:LGBT_speculative_fiction_novels
13020	http://dbpedia.org/resource/Edith_Pargeter
13021	http://dbpedia.org/resource/Cadfael
13022	http://dbpedia.org/resource/Mystery_fiction
13023	http://dbpedia.org/resource/Headline_Publishing_Group
13024	http://dbpedia.org/resource/Category:British_mystery_novels
13025	http://dbpedia.org/resource/Category:Novels_by_Edith_Pargeter
13026	http://dbpedia.org/resource/Category:1140s_in_fiction
13027	http://dbpedia.org/resource/Category:Novels_set_in_the_12th_century
13028	http://dbpedia.org/resource/George_R._R._Martin
13029	http://dbpedia.org/resource/Simon_&_Schuster
13030	http://dbpedia.org/resource/Category:Dying_Earth_subgenre
13031	http://dbpedia.org/resource/Category:American_science_fiction_novels
13032	http://dbpedia.org/resource/Category:Novels_by_George_R._R._Martin
13033	http://dbpedia.org/resource/Adventure
13034	http://dbpedia.org/resource/Fantasy
13035	http://dbpedia.org/resource/History
13036	http://dbpedia.org/resource/Clamp_(manga_artists)
13037	http://dbpedia.org/resource/Hakusensha
13038	http://dbpedia.org/resource/Category:Works_by_Clamp_(manga_artists)
13039	http://dbpedia.org/resource/Category:Josei_manga
13040	http://dbpedia.org/resource/Category:Hakusensha_manga
13041	http://dbpedia.org/resource/Category:Historical_anime_and_manga
13042	http://dbpedia.org/resource/Category:Tokyopop_titles
13043	http://dbpedia.org/resource/Category:Works_based_on_The_Tale_of_Chunhyang
13044	http://dbpedia.org/resource/Marion_Zimmer_Bradley
13045	http://dbpedia.org/resource/Darkover_series
13046	http://dbpedia.org/resource/Ace_Books
13047	http://dbpedia.org/resource/Category:Darkover_books
13048	http://dbpedia.org/resource/Category:20th-century_American_novels
13049	http://dbpedia.org/resource/Category:Novels_by_Marion_Zimmer_Bradley
13050	http://dbpedia.org/resource/Category:Ace_Books_books
13051	http://dbpedia.org/resource/Stephen_King
13052	http://dbpedia.org/resource/Thriller_(genre)
13053	http://dbpedia.org/resource/Psychological_horror
13054	http://dbpedia.org/resource/Viking_Press
13055	http://dbpedia.org/resource/Category:American_thriller_novels
13056	http://dbpedia.org/resource/Category:Novels_by_Stephen_King
13057	http://dbpedia.org/resource/Category:Novels_set_in_Maine
13058	http://dbpedia.org/resource/Category:Viking_Press_books
13059	http://dbpedia.org/resource/Category:English-language_novels
13060	http://dbpedia.org/resource/The_Prince_and_the_Pilgrim
13061	http://dbpedia.org/resource/Mary_Stewart_(novelist)
13062	http://dbpedia.org/resource/King_Arthur
13063	http://dbpedia.org/resource/Fantasy_literature
13064	http://dbpedia.org/resource/Hodder_&_Stoughton
13065	http://dbpedia.org/resource/William_Morrow_and_Company
13066	http://dbpedia.org/resource/Category:Modern_Arthurian_fiction
13067	http://dbpedia.org/resource/Category:American_fantasy_novels
13068	http://dbpedia.org/resource/Category:Novels_set_in_sub-Roman_Britain
13069	http://dbpedia.org/resource/Category:Novels_by_Mary_Stewart
13070	http://dbpedia.org/resource/Category:Fictional_princes
13071	http://dbpedia.org/resource/Category:Hodder_&_Stoughton_books
13072	http://dbpedia.org/resource/Hans_Christian_Andersen
13073	http://dbpedia.org/resource/Fairy_tale
13074	http://dbpedia.org/resource/The_Steadfast_Tin_Soldier
13075	http://dbpedia.org/resource/Category:Fairy_tales
13076	http://dbpedia.org/resource/Category:Fictional_swans
13077	http://dbpedia.org/resource/Category:Fictional_princesses
13078	http://dbpedia.org/resource/Category:Shapeshifting_in_fiction
13079	http://dbpedia.org/resource/Category:Witchcraft_in_fairy_tales
13080	http://dbpedia.org/resource/Category:Works_by_Hans_Christian_Andersen
13081	http://dbpedia.org/resource/Category:Books_with_cover_art_by_Frank_Kelly_Freas
13082	http://dbpedia.org/resource/Category:Novels_about_intersex
13083	http://dbpedia.org/resource/Anne_Applebaum
13084	http://dbpedia.org/resource/Gulag
13085	http://dbpedia.org/resource/Category:Pulitzer_Prize_for_General_Non-Fiction-winning_works
13086	http://dbpedia.org/resource/Category:Non-fiction_books_about_the_Gulag
13087	http://dbpedia.org/resource/Category:Doubleday_(publisher)_books
13088	http://dbpedia.org/resource/Jack_Vance
13089	http://dbpedia.org/resource/Gaean_Reach
13090	http://dbpedia.org/resource/Ballantine_Books
13091	http://dbpedia.org/resource/Category:Novels_by_Jack_Vance
13092	http://dbpedia.org/resource/Category:Fictional_games
13093	http://dbpedia.org/resource/Category:Novels_first_published_in_serial_form
13094	http://dbpedia.org/resource/Category:Works_originally_published_in_Amazing_Stories
13095	http://dbpedia.org/resource/Category:Ballantine_Books_books
13096	http://dbpedia.org/resource/Horror_fiction
13097	http://dbpedia.org/resource/Suspense
13098	http://dbpedia.org/resource/Drama
13099	http://dbpedia.org/resource/Charles_Scribner's_Sons
13100	http://dbpedia.org/resource/Category:Short_story_collections_by_Stephen_King
13101	http://dbpedia.org/resource/Blue_Balliett
13102	http://dbpedia.org/resource/Young-adult_fiction
13103	http://dbpedia.org/resource/Scholastic_Corporation
13104	http://dbpedia.org/resource/Category:American_children's_novels
13105	http://dbpedia.org/resource/Category:Johannes_Vermeer
13106	http://dbpedia.org/resource/Category:Children's_mystery_novels
13107	http://dbpedia.org/resource/Category:Novels_about_artists
13108	http://dbpedia.org/resource/Category:Novels_set_in_Chicago,_Illinois
13109	http://dbpedia.org/resource/Child_psychopathology
13110	http://dbpedia.org/resource/Child_abuse
13111	http://dbpedia.org/resource/Category:G._P._Putnam's_Sons_books
13112	http://dbpedia.org/resource/Ken_Follett
13113	http://dbpedia.org/resource/Macmillan_Publishers
13114	http://dbpedia.org/resource/Category:Novels_by_Ken_Follett
13115	http://dbpedia.org/resource/Category:Thriller_novels
13116	http://dbpedia.org/resource/Lemony_Snicket
13117	http://dbpedia.org/resource/Brett_Helquist
13118	http://dbpedia.org/resource/HarperCollins
13119	http://dbpedia.org/resource/Category:Epistolary_novels
13120	http://dbpedia.org/resource/Category:Books_in_A_Series_of_Unfortunate_Events
13121	http://dbpedia.org/resource/Category:HarperCollins_books
13122	http://dbpedia.org/resource/Sexual_fantasy
13123	http://dbpedia.org/resource/Top_Shelf_Productions
13124	http://dbpedia.org/resource/Alan_Moore
13125	http://dbpedia.org/resource/Melinda_Gebbie
13126	http://dbpedia.org/resource/Todd_Klein
13127	http://dbpedia.org/resource/Category:Comics_by_Alan_Moore
13128	http://dbpedia.org/resource/Category:Comics_based_on_fiction
13129	http://dbpedia.org/resource/Category:Comics_based_on_Alice_in_Wonderland
13130	http://dbpedia.org/resource/Category:Comics_based_on_Peter_Pan
13131	http://dbpedia.org/resource/Category:Peter_Pan
13132	http://dbpedia.org/resource/Category:Erotic_comics
13133	http://dbpedia.org/resource/Category:Fantasy_comics
13134	http://dbpedia.org/resource/Category:LGBT-related_comics
13135	http://dbpedia.org/resource/Category:Top_Shelf_Productions_titles
13136	http://dbpedia.org/resource/Category:Obscenity_controversies_in_literature
13137	http://dbpedia.org/resource/Category:Incest_in_fiction
